UserID|QuestionID|CogLoad|Token|TokenLength|KeystrokeCount|StartTime|EndTime|VizKSTimes|RevisCount|POS
46|4|2|really|6|6|45.453|46.093|297.0,109.0,47.0,78.0,141.0,156.0|0|RB
46|4|2|appreciate|10|12|46.218|47.937|172.0,266.0,109.0,78.0,63.0,266.0,109.0,94.0,109.0,172.0,63.0|1|VB
46|4|2|the|3|3|47.984|48.218|94.0,47.0,78.0|0|DT
46|4|2|beauty|6|6|48.515|49.531|312.0,110.0,140.0,438.0,156.0,94.0|0|NN
46|4|2|of|2|2|49.828|50.062|141.0,109.0|0|IN
46|4|2|some|4|4|51.843|52.156|500.0,63.0,78.0,94.0|0|DT
46|4|2|places|6|6|52.39|53.093|219.0,78.0,63.0,203.0,78.0,219.0|0|NNS
46|4|2|.|1|1|53.125|53.218|94.0|0|.
46|4|2|Otherwise|9|9|56.406|57.531|188.0,125.0,125.0,78.0,62.0,172.0,110.0,156.0,203.0|0|RB
46|4|2|,|1|1|57.515|57.671|78.0|0|,
46|4|2|you|3|3|57.812|58.125|187.0,125.0,78.0|0|PRP
46|4|2|h|1|1|58.25|58.312|188.0|0|NN
46|4|2|=|1|1|58.531|58.593|281.0|0|JJ
46|4|2|would|5|5|58.64|59.14|109.0,94.0,78.0,156.0,78.0|0|MD
46|4|2|be|2|2|59.265|59.421|125.0,63.0|0|VB
46|4|2|distracted|10|10|61.406|63.109|235.0,62.0,235.0,343.0,79.0,234.0,187.0,219.0,78.0,188.0|0|VBN
46|4|2|by|2|2|63.218|63.484|125.0,203.0|0|IN
46|4|2|the|3|3|63.625|63.843|157.0,62.0,63.0|0|DT
46|4|2|meaningless|11|13|64.156|67.625|328.0,125.0,78.0,78.0,890.0,235.0,109.0,703.0,125.0,110.0,203.0,156.0|1|JJ
46|4|2|banter|6|6|67.734|68.421|109.0,62.0,141.0,141.0,156.0,62.0|0|NN
46|4|2|of|2|2|68.484|68.687|94.0,109.0|0|IN
46|4|2|people|6|6|69.859|70.359|1188.0,94.0,78.0,62.0,110.0,62.0|0|NNS
46|4|2|arouind|7|7|70.578|71.437|188.0,156.0,125.0,62.0,16.0,156.0,235.0|0|VBP
46|4|2|you|3|3|71.562|71.843|156.0,172.0,47.0|0|PRP
46|4|2|.|1|1|71.984|72.046|203.0|0|.
46|4|2|In|2|2|75.0|75.296|157.0,187.0|0|IN
46|4|2|fact|4|4|75.39|75.906|109.0,110.0,125.0,218.0|0|NN
46|4|2|,|1|1|75.921|76.046|78.0|0|,
46|4|2|when|4|4|76.109|76.515|141.0,78.0,141.0,78.0|0|WRB
46|4|2|I|1|1|76.828|76.937|125.0|0|PRP
46|4|2|finish|6|6|77.171|77.921|234.0,79.0,93.0,188.0,172.0,93.0|0|VBP
46|4|2|typing|6|8|78.265|80.093|390.0,94.0,203.0,297.0,219.0,656.0,94.0|1|NN
46|4|2|this|4|4|80.25|80.75|188.0,46.0,157.0,218.0|0|DT
46|4|2|,|1|1|80.921|81.046|250.0|0|,
46|4|2|I|1|1|81.375|81.484|141.0|0|PRP
46|4|2|'ll|3|3|82.015|82.5|640.0,235.0,140.0|0|MD
46|4|2|probably|8|8|83.078|84.296|610.0,297.0,171.0,219.0,94.0,62.0,125.0,141.0|0|RB
46|4|2|go|2|2|85.218|85.39|968.0,63.0|0|VB
46|4|2|and|3|3|85.468|85.734|125.0,63.0,94.0|0|CC
46|4|2|walk|4|4|86.093|86.468|172.0,110.0,47.0,109.0|0|VB
46|4|2|along|5|5|86.687|87.328|203.0,188.0,171.0,125.0,94.0|0|IN
46|4|2|the|3|3|87.437|87.656|94.0,63.0,78.0|0|DT
46|4|2|railroad|8|8|87.984|89.125|297.0,62.0,94.0,188.0,375.0,78.0,125.0,109.0|0|NN
46|4|2|tracks|6|6|89.343|90.218|250.0,78.0,235.0,156.0,109.0,188.0|0|NNS
46|4|2|.|1|1|90.39|90.468|281.0|0|.
46|5|4|Com|3|3|0.156|0.547|156.0,125.0,219.0|0|NNP
46|5|4|,|1|1|0.515|0.531|15.0|0|,
46|5|4|municating|10|10|0.625|2.062|110.0,172.0,187.0,78.0,250.0,94.0,156.0,156.0,110.0,140.0|0|VBG
46|5|4|with|4|4|2.422|2.828|329.0,78.0,156.0,78.0|0|IN
46|5|4|a|1|1|2.906|2.984|109.0|0|DT
46|5|4|person|6|6|3.093|3.64|93.0,94.0,78.0,188.0,31.0,63.0|0|NN
46|5|4|would|5|7|4.359|6.625|250.0,1172.0,562.0,47.0,156.0,110.0|1|MD
46|5|4|be|2|2|6.734|6.89|141.0,78.0|0|VB
46|5|4|expresdsing|11|11|16.343|17.687|9406.0,235.0,125.0,156.0,63.0,234.0,16.0,109.0,156.0,47.0,109.0|0|VBG
46|5|4|your|4|4|17.875|18.359|188.0,203.0,62.0,125.0|0|PRP$
46|5|4|opinions|8|8|20.843|22.109|531.0,157.0,203.0,297.0,187.0,63.0,93.0,157.0|0|NNS
46|5|4|and|3|3|22.687|22.922|547.0,63.0,78.0|0|CC
46|5|4|then|4|4|23.047|23.468|110.0,46.0,63.0,172.0|0|RB
46|5|4|allowing|8|8|23.562|24.578|125.0,156.0,125.0,172.0,110.0,140.0,78.0,125.0|0|VBG
46|5|4|the|3|3|25.422|26.14|829.0,78.0,562.0|0|DT
46|5|4|other|5|5|26.25|26.765|125.0,172.0,62.0,109.0,63.0|0|JJ
46|5|4|peson|5|5|26.797|27.593|125.0,93.0,360.0,125.0,93.0|0|NN
46|5|4|to|2|2|27.765|27.953|187.0,63.0|0|TO
46|5|4|do|2|2|28.218|28.406|312.0,79.0|0|VB
46|5|4|the|3|3|28.484|28.89|141.0,78.0,219.0|0|DT
46|5|4|same|4|4|29.14|29.593|218.0,110.0,125.0,125.0|0|JJ
46|5|4|,|1|1|29.672|29.797|172.0|0|,
46|5|4|and|3|3|30.359|30.625|594.0,94.0,78.0|0|CC
46|5|4|then|4|4|30.75|31.093|94.0,62.0,47.0,141.0|0|RB
46|5|4|collaborating|13|13|31.297|33.156|235.0,78.0,172.0,125.0,93.0,172.0,156.0,110.0,156.0,219.0,156.0,109.0,235.0|0|VBG
46|5|4|on|2|2|36.0|36.203|203.0,93.0|0|IN
46|5|4|ideas|5|7|36.656|38.14|469.0,500.0,156.0,203.0,344.0,109.0|1|NNS
46|5|4|after|5|5|38.578|39.25|375.0,187.0,172.0,125.0,78.0|0|IN
46|5|4|the|3|3|39.328|39.562|94.0,47.0,78.0|0|DT
46|5|4|fact|4|4|40.687|41.265|1140.0,110.0,171.0,172.0|0|NN
46|5|4|.|1|1|41.343|41.468|203.0|0|.
46|5|4|Talking|7|7|41.953|42.828|281.0,187.0,94.0,78.0,172.0,172.0,94.0|0|VBG
46|5|4|to|2|2|42.953|43.14|94.0,62.0|0|TO
46|5|4|someone|7|19|43.281|46.625|32.0,359.0,125.0,203.0,94.0,141.0,500.0,140.0,141.0,312.0,625.0,63.0,62.0|6|NN
46|5|4|is|2|2|50.156|50.375|922.0,109.0|0|VBZ
46|5|4|lame|4|4|51.047|51.484|672.0,109.0,109.0,94.0|0|JJ
46|5|4|.|1|1|51.562|51.656|203.0|0|.
46|5|4|This|4|4|52.906|53.453|141.0,219.0,109.0,141.0|0|DT
46|5|4|entails|7|9|53.75|55.218|313.0,93.0,157.0,172.0,109.0,78.0,406.0,94.0|1|VBZ
46|5|4|just|4|4|56.062|56.515|875.0,141.0,78.0,109.0|0|RB
46|5|4|talking|7|7|56.64|57.343|140.0,94.0,78.0,78.0,157.0,140.0,110.0|0|VBG
46|5|4|to|2|2|57.468|57.625|78.0,94.0|0|TO
46|5|4|them|4|4|59.125|59.562|157.0,47.0,125.0,156.0|0|PRP
46|5|4|and|3|3|59.625|59.953|110.0,93.0,157.0|0|CC
46|5|4|not|3|3|60.172|60.718|204.0,171.0,297.0|0|RB
46|5|4|giving|6|6|60.953|61.547|203.0,62.0,141.0,109.0,110.0,93.0|0|VBG
46|5|4|them|4|4|61.656|62.031|94.0,62.0,94.0,125.0|0|PRP
46|5|4|a|1|1|62.172|62.25|172.0|0|DT
46|5|4|chance|6|6|62.562|63.265|297.0,63.0,93.0,79.0,250.0,93.0|0|NN
46|5|4|to|2|2|63.343|63.5|109.0,47.0|0|TO
46|5|4|speak|5|5|63.609|64.234|141.0,78.0,141.0,172.0,109.0|0|VB
46|5|4|or|2|2|65.015|65.187|843.0,78.0|0|CC
46|5|4|retort|6|6|65.39|66.172|172.0,94.0,156.0,125.0,125.0,203.0|0|NN
46|5|4|or|2|2|66.437|66.656|203.0,156.0|0|CC
46|5|4|anything|8|8|66.875|67.781|172.0,78.0,172.0,156.0,78.0,78.0,125.0,110.0|0|NN
46|5|4|.|1|1|67.797|67.968|125.0|0|.
46|5|4|It|2|2|70.172|70.39|188.0,140.0|0|PRP
46|5|4|'s|2|2|70.406|70.578|94.0,141.0|0|VBZ
46|5|4|a|1|1|71.343|71.437|718.0|0|DT
46|5|4|one|3|3|72.375|72.89|969.0,93.0,313.0|0|CD
46|5|4|sided|5|5|73.015|73.703|78.0,125.0,141.0,172.0,140.0|0|VBD
46|5|4|conversation|12|12|73.89|76.39|203.0,94.0,641.0,328.0,203.0,62.0,204.0,203.0,172.0,187.0,125.0,219.0|0|NN
46|5|4|.|1|1|77.297|77.406|969.0|0|.
46|5|4|These|5|5|86.734|87.734|109.0,219.0,422.0,156.0,94.0|0|DT
46|5|4|are|3|3|87.812|88.234|94.0,188.0,93.0|0|VBP
46|5|4|the|3|3|88.5|88.797|282.0,62.0,141.0|0|DT
46|5|4|worst|5|5|89.015|89.734|203.0,94.0,125.0,188.0,218.0|0|JJS
46|5|4|.|1|1|90.265|90.297|625.0|0|.
46|5|4|Though|6|6|99.265|99.984|234.0,219.0,125.0,78.0,63.0,140.0|0|IN
46|5|4|the|3|3|100.093|100.328|140.0,47.0,63.0|0|DT
46|5|4|prompt|6|6|100.422|101.765|125.0,109.0,141.0,250.0,625.0,109.0|0|JJ
46|5|4|suggests|8|10|102.109|104.0|328.0,109.0,188.0,141.0,140.0,188.0,125.0,344.0,391.0|1|VBZ
46|5|4|that|4|4|104.14|104.937|109.0,94.0,125.0,469.0|0|IN
46|5|4|most|4|4|105.062|105.75|140.0,125.0,188.0,265.0|0|JJS
46|5|4|would|5|5|106.0|106.797|297.0,78.0,47.0,156.0,375.0|0|MD
46|5|4|confuse|7|7|107.031|108.359|266.0,78.0,188.0,437.0,203.0,235.0,78.0|0|VB
46|5|4|the|3|3|108.453|108.687|110.0,47.0,78.0|0|DT
46|5|4|two|3|3|108.953|109.343|266.0,172.0,109.0|0|CD
46|5|4|phrases|7|9|109.593|111.125|312.0,437.0,188.0,94.0,62.0,234.0,188.0,172.0|1|NNS
46|5|4|,|1|1|111.187|111.265|109.0|0|,
46|5|4|I|1|1|111.578|111.687|141.0|0|PRP
46|5|4|feel|4|4|111.797|112.297|141.0,171.0,141.0,78.0|0|VBP
46|5|4|that|4|4|112.328|112.718|94.0,78.0,156.0,78.0|0|IN
46|5|4|only|4|4|114.797|115.39|547.0,78.0,187.0,219.0|0|RB
46|5|4|self|4|4|116.484|116.875|1125.0,94.0,125.0,94.0|0|NN
46|5|4|centered|8|8|117.078|118.0|188.0,156.0,94.0,109.0,94.0,109.0,78.0,219.0|0|JJ
46|5|4|people|6|6|118.953|119.468|219.0,62.0,94.0,78.0,110.0,78.0|0|NNS
46|5|4|would|5|5|119.765|120.234|281.0,62.0,63.0,157.0,109.0|0|MD
46|5|4|do|2|2|120.547|120.734|329.0,62.0|0|VB
46|5|4|so|2|2|121.203|121.343|516.0,62.0|0|RB
46|5|4|.|1|1|121.5|121.609|235.0|0|.
46|6|6|I|1|1|0.125|0.234|125.0|0|PRP
46|6|6|would|5|5|0.437|0.922|234.0,78.0,63.0,140.0,94.0|0|MD
46|6|6|create|6|10|1.328|3.703|438.0,125.0,109.0,188.0,140.0,438.0,125.0,906.0|2|VB
46|6|6|a|1|1|3.797|3.89|79.0|0|DT
46|6|6|landscape|9|9|4.047|5.984|172.0,78.0,125.0,125.0,297.0,171.0,141.0,484.0,375.0|0|NN
46|6|6|that|4|4|6.062|6.437|109.0,78.0,110.0,109.0|0|WDT
46|6|6|varied|6|6|6.828|7.625|422.0,187.0,125.0,110.0,140.0,157.0|0|VBD
46|6|6|in|2|2|7.765|7.953|125.0,63.0|0|IN
46|6|6|it|2|2|8.922|9.093|1016.0,78.0|0|PRP
46|6|6|'s|2|2|9.109|9.297|109.0,94.0|0|VBZ
46|6|6|openess|7|7|11.0|13.312|1688.0,109.0,734.0,141.0,859.0,188.0,141.0|0|NN
46|6|6|.|1|1|13.343|13.468|171.0|0|.
46|6|6|I|1|1|16.047|16.172|188.0|0|PRP
46|6|6|like|4|4|16.265|16.656|125.0,94.0,109.0,110.0|0|VBP
46|6|6|spaces|6|6|17.39|18.718|78.0,141.0,141.0,656.0,78.0,219.0|0|NNS
46|6|6|that|4|4|18.797|19.125|110.0,62.0,94.0,78.0|0|WDT
46|6|6|are|3|3|19.25|19.64|141.0,172.0,78.0|0|VBP
46|6|6|open|4|4|20.093|20.484|484.0,110.0,94.0,125.0|0|JJ
46|6|6|,|1|1|20.718|20.828|296.0|0|,
46|6|6|for|3|3|21.406|21.672|594.0,94.0,93.0|0|IN
46|6|6|a|1|1|26.093|26.187|4437.0|0|DT
46|6|6|chance|6|6|26.797|27.39|547.0,62.0,63.0,125.0,109.0,109.0|0|NN
46|6|6|to|2|2|27.468|27.609|156.0,32.0|0|TO
46|6|6|breathe|7|7|27.843|28.577|250.0,141.0,63.0,171.0,63.0,94.0,93.0|0|VB
46|6|6|easier|6|6|28.922|29.672|360.0,93.0,141.0,125.0,187.0,79.0|0|JJR
46|6|6|,|1|1|29.687|29.797|140.0|0|,
46|6|6|while|5|5|30.172|30.703|407.0,109.0,47.0,172.0,109.0|0|IN
46|6|6|at|2|2|30.828|31.078|141.0,187.0|0|IN
46|6|6|the|3|3|31.156|31.39|63.0,109.0,32.0|0|DT
46|6|6|same|4|4|31.547|32.0|125.0,140.0,110.0,78.0|0|JJ
46|6|6|time|4|4|32.047|32.406|94.0,93.0,94.0,78.0|0|NN
46|6|6|,|1|1|37.14|37.265|687.0|0|,
46|6|6|I|1|1|37.531|37.64|141.0|0|PRP
46|6|6|enjoy|5|5|37.937|38.609|328.0,63.0,203.0,156.0,141.0|0|VBP
46|6|6|small|5|5|39.593|40.093|1000.0,79.0,78.0,93.0,141.0|0|JJ
46|6|6|spaces|6|6|40.218|41.218|171.0,204.0,109.0,187.0,110.0,312.0|0|NNS
46|6|6|.|1|1|41.281|41.375|141.0|0|.
46|6|6|Small|5|9|41.781|43.203|281.0,421.0,157.0,172.0,93.0,94.0,125.0|2|JJ
46|6|6|spaces|6|6|43.89|44.656|375.0,125.0,78.0,188.0,109.0,125.0|0|NNS
46|6|6|are|3|3|44.765|45.109|93.0,157.0,62.0|0|VBP
46|6|6|awesome|7|7|45.297|46.109|219.0,171.0,94.0,188.0,93.0,94.0,63.0|0|JJ
46|6|6|because|7|7|46.625|47.703|500.0,62.0,156.0,297.0,235.0,109.0,94.0|0|IN
46|6|6|they|4|4|47.937|48.281|234.0,31.0,110.0,94.0|0|PRP
46|6|6|allow|5|5|48.375|48.937|141.0,78.0,156.0,125.0,94.0|0|VBP
46|6|6|you|3|3|53.437|53.797|1765.0,172.0,63.0|0|PRP
46|6|6|to|2|2|54.39|54.593|625.0,110.0|0|TO
46|6|6|feel|4|4|54.687|55.203|140.0,172.0,125.0,94.0|0|VB
46|6|6|cozy|4|4|55.484|56.14|328.0,94.0,375.0,125.0|0|JJ
46|6|6|.|1|1|56.281|56.406|203.0|0|.
46|6|6|Even|4|4|57.968|58.5|109.0,188.0,109.0,125.0|0|RB
46|6|6|if|2|2|58.75|59.156|313.0,297.0|0|IN
46|6|6|you|3|3|59.422|59.718|172.0,125.0,78.0|0|PRP
46|6|6|'re|3|3|59.765|60.062|140.0,110.0,93.0|0|VBP
46|6|6|alone|5|5|60.187|60.797|140.0,94.0,156.0,156.0,110.0|0|RB
46|6|6|,|1|1|61.203|61.312|500.0|0|,
46|6|6|you|3|3|61.515|61.797|250.0,125.0,78.0|0|PRP
46|6|6|have|4|4|61.89|62.203|140.0,94.0,94.0,78.0|0|VBP
46|6|6|a|1|1|62.343|62.359|125.0|0|DT
46|6|6|sense|5|5|62.515|63.281|109.0,203.0,235.0,125.0,78.0|0|NN
46|6|6|of|2|2|63.484|63.703|219.0,125.0|0|IN
46|6|6|security|8|8|63.968|65.375|265.0,125.0,204.0,203.0,343.0,188.0,109.0,125.0|0|NN
46|6|6|in|2|2|65.484|65.687|141.0,94.0|0|IN
46|6|6|a|1|1|65.797|65.875|125.0|0|DT
46|6|6|tight|5|5|66.25|66.75|391.0,125.0,93.0,79.0,125.0|0|JJ
46|6|6|spot|4|4|67.015|67.656|250.0,78.0,94.0,422.0|0|NN
46|6|6|.|1|1|67.765|67.859|156.0|0|.
46|6|6|I|1|1|70.218|70.312|156.0|0|PRP
46|6|6|feel|4|4|70.656|71.125|359.0,156.0,141.0,94.0|0|VBP
46|6|6|I|1|1|71.468|71.593|125.0|0|PRP
46|6|6|enjoy|5|5|71.953|72.734|391.0,62.0,188.0,62.0,360.0|0|VB
46|6|6|those|5|5|72.859|73.812|141.0,94.0,62.0,625.0,78.0|0|DT
46|6|6|the|3|3|73.937|74.187|109.0,63.0,78.0|0|DT
46|6|6|most|4|4|74.297|74.89|141.0,62.0,156.0,266.0|0|JJS
46|6|6|.|1|1|74.875|75.031|94.0|0|.
46|6|6|Ever|4|4|79.437|80.078|125.0,297.0,141.0,78.0|0|RB
46|6|6|been|4|4|82.203|82.75|2094.0,140.0,172.0,110.0|0|VBN
46|6|6|in|2|2|82.953|83.125|250.0,62.0|0|IN
46|6|6|a|1|1|83.25|83.328|157.0|0|DT
46|6|6|canopy|6|6|83.547|84.593|188.0,140.0,125.0,219.0,109.0,297.0|0|NN
46|6|6|bed|3|3|84.765|85.172|187.0,110.0,187.0|0|NN
46|6|6|?|1|1|85.25|85.375|110.0|0|.
46|6|6|That|4|6|86.687|88.0|109.0,375.0,250.0,157.0,93.0|1|DT
46|6|6|'s|2|2|88.0|88.265|157.0,140.0|0|VBZ
46|6|6|what|4|4|88.609|89.015|375.0,94.0,109.0,78.0|0|WP
46|6|6|I|1|1|89.265|89.359|140.0|0|PRP
46|6|6|'m|2|2|89.422|89.75|157.0,203.0|0|VBP
46|6|6|talking|7|7|89.953|91.859|266.0,109.0,47.0,1000.0,219.0,203.0,250.0|0|VBG
46|6|6|about|5|5|92.031|92.672|156.0,62.0,235.0,94.0,156.0|0|RB
46|6|6|.|1|1|92.734|92.859|156.0|0|.
46|6|6|Comfort|7|7|93.234|94.89|203.0,359.0,94.0,125.0,656.0,141.0,203.0|0|NN
46|6|6|,|1|1|94.953|95.047|141.0|0|,
46|6|6|yo|2|2|97.031|97.187|422.0,62.0|0|NN
46|6|6|.|1|1|97.328|97.422|235.0|0|.
46|7|1|I|1|1|0.125|0.25|125.0|0|PRP
46|7|1|used|4|4|0.375|0.781|125.0,63.0,109.0,156.0|0|VBD
46|7|1|to|2|2|0.906|1.047|140.0,63.0|0|TO
46|7|1|play|4|4|1.188|1.672|172.0,93.0,79.0,171.0|0|VB
46|7|1|soccer|6|6|1.813|3.5|188.0,93.0,172.0,235.0,968.0,110.0|0|NN
46|7|1|and|3|3|3.61|3.891|94.0,78.0,78.0|0|CC
46|7|1|I|1|1|4.125|4.219|140.0|0|PRP
46|7|1|loved|5|5|4.344|5.047|125.0,172.0,140.0,94.0,219.0|0|VBD
46|7|1|it|2|2|5.172|5.438|141.0,156.0|0|PRP
46|7|1|.|1|1|5.453|5.594|125.0|0|.
46|7|1|It|2|2|5.969|6.391|234.0,312.0|0|PRP
46|7|1|was|3|3|6.547|6.828|141.0,94.0,94.0|0|VBD
46|7|1|a|1|1|6.906|7.016|109.0|0|DT
46|7|1|total|5|5|7.188|7.969|219.0,93.0,297.0,172.0,141.0|0|JJ
46|7|1|contact|7|7|9.188|10.25|1266.0,62.0,78.0,235.0,109.0,297.0,203.0|0|NN
46|7|1|sport|5|5|10.547|11.219|266.0,78.0,172.0,109.0,172.0|0|NN
46|7|1|.|1|1|11.516|11.625|438.0|0|.
46|7|1|It|2|2|13.344|13.531|188.0,78.0|0|PRP
46|7|1|was|3|3|13.735|14.047|157.0,171.0,47.0|0|VBD
46|7|1|wonderful|9|9|14.688|15.813|78.0,140.0,63.0,203.0,172.0,62.0,172.0,125.0,78.0|0|JJ
46|7|1|.|1|1|15.938|16.016|235.0|0|.
46|7|1|I|1|1|16.797|16.891|141.0|0|PRP
46|7|1|also|4|4|17.047|17.625|109.0,109.0,204.0,140.0|0|RB
46|7|1|used|4|4|18.188|18.641|610.0,78.0,109.0,188.0|0|VBD
46|7|1|to|2|2|18.766|18.922|94.0,47.0|0|TO
46|7|1|dance|5|5|19.078|19.656|172.0,78.0,125.0,141.0,125.0|0|VB
46|7|1|in|2|2|20.797|20.953|1125.0,63.0|0|IN
46|7|1|ballet|6|6|21.781|22.469|593.0,141.0,125.0,125.0,78.0,110.0|0|JJ
46|7|1|.|1|1|22.5|22.61|140.0|0|.
46|7|1|I|1|1|22.844|22.969|109.0|0|PRP
46|7|1|miss|4|4|23.156|23.641|203.0,172.0,110.0,156.0|0|VBP
46|7|1|that|4|4|23.703|24.047|47.0,110.0,47.0,93.0|0|IN
46|7|1|the|3|3|24.188|24.5|125.0,78.0,156.0|0|DT
46|7|1|most|4|4|24.578|25.078|62.0,78.0,219.0,110.0|0|RBS
46|7|1|,|1|1|25.063|25.188|78.0|0|,
46|7|1|I|1|1|25.5|25.61|109.0|0|PRP
46|7|1|think|5|5|25.766|26.188|188.0,47.0,62.0,125.0,94.0|0|VBP
46|7|1|.|1|1|26.406|26.516|312.0|0|.
46|7|1|It|2|2|28.469|28.766|172.0,187.0|0|PRP
46|7|1|is|2|2|28.906|29.188|140.0,188.0|0|VBZ
46|7|1|such|4|4|31.094|31.672|250.0,234.0,125.0,141.0|0|JJ
46|7|1|a|1|1|31.766|31.86|125.0|0|DT
46|7|1|beautiful|9|15|32.11|36.969|281.0,391.0,203.0,78.0,1000.0,562.0,110.0,765.0,125.0,719.0,94.0,78.0|3|JJ
46|7|1|thing|5|5|37.047|37.735|125.0,47.0,125.0,250.0,141.0|0|NN
46|7|1|to|2|2|37.906|38.047|171.0,32.0|0|TO
46|7|1|participate|11|11|38.219|40.125|188.0,94.0,109.0,219.0,78.0,531.0,78.0,313.0,94.0,218.0,63.0|0|VB
46|7|1|in|2|2|40.25|40.438|109.0,78.0|0|IN
46|7|1|,|1|1|40.781|40.906|453.0|0|,
46|7|1|in|2|2|41.031|41.235|171.0,94.0|0|IN
46|7|1|my|2|2|41.344|41.672|156.0,219.0|0|PRP$
46|7|1|opinion|7|7|41.828|42.969|203.0,391.0,203.0,172.0,94.0,78.0,156.0|0|NN
46|7|1|.|1|1|43.094|43.235|172.0|0|.
46|7|1|If|2|4|54.156|55.438|78.0,828.0,109.0|1|IN
46|7|1|I|1|1|55.985|56.094|125.0|0|PRP
46|7|1|could|5|5|56.297|56.797|219.0,16.0,78.0,203.0,109.0|0|MD
46|7|1|go|2|2|57.063|57.25|235.0,62.0|0|VB
46|7|1|back|4|4|57.391|57.985|188.0,94.0,187.0,234.0|0|RB
46|7|1|,|1|1|58.156|58.25|250.0|0|,
46|7|1|I|1|1|58.578|58.703|203.0|0|PRP
46|7|1|would|5|5|58.891|59.438|141.0,78.0,78.0,172.0,94.0|0|MD
46|7|1|,|1|1|60.578|60.688|1265.0|0|,
46|7|1|just|4|4|60.797|61.25|141.0,172.0,62.0,110.0|0|RB
46|7|1|so|2|2|61.422|61.61|187.0,63.0|0|RB
46|7|1|that|4|4|61.672|62.031|109.0,63.0,109.0,109.0|0|IN
46|7|1|I|1|1|62.313|62.453|110.0|0|PRP
46|7|1|would|5|5|62.61|63.094|204.0,78.0,78.0,140.0,79.0|0|MD
46|7|1|choose|6|6|63.953|64.594|93.0,94.0,125.0,141.0,62.0,94.0|0|VB
46|7|1|to|2|2|64.719|64.875|141.0,62.0|0|TO
46|7|1|stick|5|5|65.063|65.61|203.0,140.0,110.0,125.0,78.0|0|VB
46|7|1|with|4|4|65.781|66.156|187.0,94.0,125.0,63.0|0|IN
46|7|1|ballet|6|6|66.469|67.094|328.0,78.0,125.0,109.0,125.0,94.0|0|JJ
46|7|1|.|1|1|67.141|67.25|141.0|0|.
46|7|1|It|2|2|69.797|70.016|172.0,141.0|0|PRP
46|7|1|'s|2|2|70.031|70.219|93.0,110.0|0|VBZ
46|7|1|so|2|2|70.594|70.766|391.0,62.0|0|RB
46|7|1|elegant|7|7|70.906|71.797|171.0,63.0,125.0,203.0,188.0,93.0,110.0|0|JJ
46|7|1|and|3|3|71.891|72.141|110.0,94.0,78.0|0|CC
46|7|1|refined|7|7|72.485|73.531|329.0,78.0,250.0,93.0,79.0,265.0,172.0|0|VBN
46|7|1|.|1|1|74.047|74.235|625.0|0|.
46|7|1|It|2|2|75.125|75.36|234.0,172.0|0|PRP
46|7|1|requires|8|8|75.578|76.735|187.0,78.0,250.0,157.0,93.0,157.0,78.0,219.0|0|VBZ
46|7|1|such|4|4|77.125|77.578|406.0,188.0,93.0,94.0|0|JJ
46|7|1|discipline|10|10|77.891|79.485|297.0,62.0,141.0,172.0,187.0,203.0,235.0,172.0,187.0,141.0|0|NN
46|7|1|,|1|1|79.578|79.656|187.0|0|,
46|7|1|and|3|3|79.813|80.078|172.0,93.0,79.0|0|CC
46|7|1|self|4|4|80.641|81.063|578.0,109.0,125.0,78.0|0|NN
46|7|1|control|7|7|81.469|82.344|172.0,78.0,78.0,235.0,93.0,157.0,171.0|0|NN
46|7|1|.|1|1|82.594|82.719|313.0|0|.
46|7|1|Anytime|7|7|85.016|85.906|281.0,219.0,156.0,109.0,94.0,109.0,110.0|0|RB
46|7|1|I|1|1|86.156|86.25|125.0|0|PRP
46|7|1|meet|4|4|86.406|86.891|171.0,110.0,156.0,109.0|0|VBP
46|7|1|a|1|1|87.047|87.125|172.0|0|DT
46|7|1|fellow|6|6|87.281|88.047|125.0,141.0,125.0,125.0,203.0,94.0|0|JJ
46|7|1|ballet|6|10|89.203|91.063|234.0,110.0,109.0,438.0,265.0,375.0,125.0,63.0|2|JJ
46|7|1|dancer|6|6|91.656|92.344|625.0,94.0,78.0,125.0,94.0,172.0|0|NN
46|7|1|,|1|1|92.266|92.375|47.0|0|,
46|7|1|I|1|1|92.703|92.828|125.0|0|PRP
46|7|1|am|2|2|93.016|93.219|172.0,109.0|0|VBP
46|7|1|awestruck|9|15|93.485|98.203|203.0,141.0,328.0,125.0,328.0,875.0,422.0,984.0,78.0,94.0,531.0,94.0|3|JJ
46|7|1|by|2|2|98.578|98.813|406.0,125.0|0|IN
46|7|1|the|3|3|98.891|99.141|94.0,62.0,78.0|0|DT
46|7|1|beauty|6|6|99.578|100.203|453.0,141.0,94.0,140.0,63.0,125.0|0|NN
46|7|1|they|4|6|100.453|102.0|172.0,78.0,94.0,796.0,360.0|1|PRP
46|7|1|exude|5|5|102.313|103.578|344.0,218.0,657.0,125.0,156.0|0|VBP
46|7|1|.|1|1|103.594|103.672|125.0|0|.
46|8|3|Well|4|4|0.109|1.047|109.0,266.0,281.0,297.0|0|RB
46|8|3|,|1|1|3.219|3.344|938.0|0|,
46|8|3|I|1|1|3.656|3.812|140.0|0|PRP
46|8|3|hope|4|4|7.984|8.359|609.0,110.0,31.0,109.0|0|VBP
46|8|3|t|1|1|8.406|8.547|62.0|0|NN
46|8|3|hat|3|3|8.531|9.062|62.0,250.0,141.0|0|NN
46|8|3|it|2|2|9.125|9.344|94.0,109.0|0|PRP
